#FILE:                       ,R30B70D28; 13-1-2025.ngb-ds3       ,,,,,,
#FORMAT:                     ,NETZSCH5                           ,,,,,,
#IDENTITY:                   ,Geopolymere paste                  ,,,,,,
#DECIMAL:                    ,POINT                              ,,,,,,
#SEPARATOR:                  ,COMMA                              ,,,,,,
#MTYPE:                      ,DSC                                ,,,,,,
#INSTRUMENT:                 ,Microlab TU Delft                  ,,,,,,
#PROJECT:                    ,                                   ,,,,,,
#DATE/TIME:                  ,13/01/2025 12:57:40 PM             ,,,,,,
#CORR. FILE:                 ,Blank with cover; 13-1-2025.ngb-bs3,,,,,,
#LABORATORY:                 ,TU Delft Micro Lab                 ,,,,,,
#OPERATOR:                   ,Ahmed                              ,,,,,,
#REMARK:                     ,under Argon atmosphere, 10K/min    ,,,,,
#SAMPLE:                     ,R30B70D28;13-1-2025                ,,,,,,
#SAMPLE MASS /mg:            ,55,,,,,,
#MATERIAL:                   ,Geopolymer paste                   ,,,,,,
#REFERENCE:                  ,blank                              ,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                   ,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,
#CORR. CODE:                 ,20,,,,,,
#EXO:                        ,-1,,,,,,
#RANGE:                      ,40/10.0(K/min)/1000                ,,,,,,
#SEGMENT:                    ,S2/2                               ,,,,,,
,,,,,,,
##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
43.044,16.7875,8.75E-02,97.58364,50,0.00E+00,20,1.22275
43.066,16.7925,8.76E-02,97.58364,50,0.00E+00,20,1.22271
43.07,16.7975,8.78E-02,97.58364,50,0.00E+00,20,1.22271
43.096,16.8025,8.79E-02,97.58364,50,0.00E+00,20,1.22267
43.104,16.8075,8.80E-02,97.57818,50,0.00E+00,20,1.22266
43.122,16.8125,8.82E-02,97.57818,50,0.00E+00,20,1.22264
43.137,16.8175,8.83E-02,97.57818,50,0.00E+00,20,1.22262
43.133,16.8225,8.84E-02,97.57818,50,0.00E+00,20,1.22262
43.168,16.8275,8.85E-02,97.57455,50,0.00E+00,20,1.22257
43.173,16.8325,8.87E-02,97.57455,50,0.00E+00,20,1.22257
43.191,16.8375,8.87E-02,97.57455,50,0.00E+00,20,1.22254
43.209,16.8425,8.87E-02,97.57455,50,0.00E+00,20,1.22252
43.242,16.8475,8.90E-02,97.57273,50,0.00E+00,20,1.22247
43.241,16.8525,8.92E-02,97.57091,50,0.00E+00,20,1.22247
43.267,16.8575,8.94E-02,97.57091,50,0.00E+00,20,1.22244
43.281,16.8625,8.95E-02,97.57091,50,0.00E+00,20,1.22242
43.311,16.8675,8.98E-02,97.56909,50,0.00E+00,20,1.22238
43.316,16.8725,8.98E-02,97.56909,50,0.00E+00,20,1.22237
43.333,16.8775,8.99E-02,97.56727,50,0.00E+00,20,1.22235
43.357,16.8825,9.00E-02,97.56727,50,0.00E+00,20,1.22231
43.366,16.8875,9.02E-02,97.56364,50,0.00E+00,20,1.2223
43.388,16.8925,9.03E-02,97.56364,50,0.00E+00,20,1.22227
43.399,16.8975,9.04E-02,97.56364,50,0.00E+00,20,1.22226
43.416,16.9025,9.07E-02,97.56182,50,0.00E+00,20,1.22223
43.442,16.9075,9.07E-02,97.56182,50,0.00E+00,20,1.2222
43.462,16.9125,9.08E-02,97.56182,50,0.00E+00,20,1.22217
43.468,16.9175,9.11E-02,97.56182,50,0.00E+00,20,1.22216
43.49,16.9225,9.12E-02,97.55636,50,0.00E+00,20,1.22213
43.504,16.9275,9.14E-02,97.55636,50,0.00E+00,20,1.22211
43.523,16.9325,9.15E-02,97.55636,50,0.00E+00,20,1.22208
43.554,16.9375,9.16E-02,97.55636,50,0.00E+00,20,1.22204
43.575,16.9425,9.17E-02,97.55273,50,0.00E+00,20,1.22201
43.594,16.9475,9.19E-02,97.55273,50,0.00E+00,20,1.22199
43.613,16.9525,9.20E-02,97.55273,50,0.00E+00,20,1.22196
43.636,16.9575,9.22E-02,97.54909,50,0.00E+00,20,1.22193
43.65,16.9625,9.25E-02,97.54909,50,0.00E+00,20,1.22191
43.669,16.9675,9.25E-02,97.54909,50,0.00E+00,20,1.22188
43.695,16.9725,9.26E-02,97.54909,50,0.00E+00,20,1.22185
43.711,16.9775,9.28E-02,97.54909,50,0.00E+00,20,1.22183
43.727,16.9825,9.29E-02,97.54727,50,0.00E+00,20,1.2218
43.748,16.9875,9.30E-02,97.54727,50,0.00E+00,20,1.22177
43.765,16.9925,9.32E-02,97.54364,50,0.00E+00,20,1.22175
43.781,16.9975,9.34E-02,97.54182,50,0.00E+00,20,1.22173
43.798,17.0025,9.34E-02,97.54182,50,0.00E+00,20,1.22171
43.823,17.0075,9.36E-02,97.54182,50,0.00E+00,20,1.22167
43.827,17.0125,9.38E-02,97.54,50,0.00E+00,20,1.22167
43.863,17.0175,9.40E-02,97.54,50,0.00E+00,20,1.22162
43.878,17.0225,9.44E-02,97.54,50,0.00E+00,20,1.2216
43.894,17.0275,9.44E-02,97.54,50,0.00E+00,20,1.22157
43.917,17.0325,9.43E-02,97.53273,50,0.00E+00,20,1.22154
43.939,17.0375,9.46E-02,97.53273,50,0.00E+00,20,1.22151
43.956,17.0425,9.49E-02,97.53273,50,0.00E+00,20,1.22149
43.966,17.0475,9.48E-02,97.53273,50,0.00E+00,20,1.22147
43.982,17.0525,9.53E-02,97.53273,50,0.00E+00,20,1.22145
44.003,17.0575,9.52E-02,97.53091,50,0.00E+00,20,1.22142
44.044,17.0625,9.54E-02,97.53091,50,0.00E+00,20,1.22137
44.066,17.0675,9.55E-02,97.53091,50,0.00E+00,20,1.22134
44.078,17.0725,9.58E-02,97.52727,50,0.00E+00,20,1.22132
44.095,17.0775,9.59E-02,97.52727,50,0.00E+00,20,1.2213
44.127,17.0825,9.61E-02,97.52727,50,0.00E+00,20,1.22125
44.131,17.0875,9.62E-02,97.52364,50,0.00E+00,20,1.22125
44.138,17.0925,9.64E-02,97.52364,50,0.00E+00,20,1.22124
44.165,17.0975,9.66E-02,97.52364,50,0.00E+00,20,1.2212
44.183,17.1025,9.68E-02,97.52364,50,0.00E+00,20,1.22118
44.193,17.1075,9.69E-02,97.52,50,0.00E+00,20,1.22116
44.214,17.1125,9.70E-02,97.52,50,0.00E+00,20,1.22113
44.243,17.1175,9.73E-02,97.52,50,0.00E+00,20,1.22109
44.27,17.1225,9.73E-02,97.52,50,0.00E+00,20,1.22106
44.281,17.1275,9.75E-02,97.51455,50,0.00E+00,20,1.22104
44.312,17.1325,9.77E-02,97.51455,50,0.00E+00,20,1.221
44.332,17.1375,9.80E-02,97.51455,50,0.00E+00,20,1.22097
44.355,17.1425,9.80E-02,97.51455,50,0.00E+00,20,1.22094
44.378,17.1475,9.82E-02,97.51273,50,0.00E+00,20,1.22091
44.402,17.1525,9.85E-02,97.51273,50,0.00E+00,20,1.22087
44.425,17.1575,9.85E-02,97.51273,50,0.00E+00,20,1.22084
44.445,17.1625,9.87E-02,97.50909,50,0.00E+00,20,1.22081
44.463,17.1675,9.88E-02,97.50909,50,0.00E+00,20,1.22079
44.486,17.1725,9.90E-02,97.50545,50,0.00E+00,20,1.22076
44.499,17.1775,9.91E-02,97.50545,50,0.00E+00,20,1.22074
44.526,17.1825,9.93E-02,97.50364,50,0.00E+00,20,1.2207
44.545,17.1875,9.95E-02,97.50364,50,0.00E+00,20,1.22068
44.554,17.1925,9.98E-02,97.50364,50,0.00E+00,20,1.22066
44.568,17.1975,9.99E-02,97.50364,50,0.00E+00,20,1.22064
44.607,17.2025,0.10001,97.50182,50,0.00E+00,20,1.22059
44.622,17.2075,0.10017,97.50182,50,0.00E+00,20,1.22057
44.652,17.2125,0.10055,97.49818,50,0.00E+00,20,1.22053
44.678,17.2175,0.10057,97.49636,50,0.00E+00,20,1.22049
44.694,17.2225,0.10083,97.49636,50,0.00E+00,20,1.22047
44.714,17.2275,0.10076,97.49636,50,0.00E+00,20,1.22044
44.734,17.2325,0.10107,97.49636,50,0.00E+00,20,1.22042
44.761,17.2375,0.10112,97.49455,50,0.00E+00,20,1.22038
44.764,17.2425,0.10148,97.49455,50,0.00E+00,20,1.22037
44.791,17.2475,0.10159,97.49455,50,0.00E+00,20,1.22034
44.812,17.2525,0.10177,97.49273,50,0.00E+00,20,1.22031
44.843,17.2575,0.10199,97.49273,50,0.00E+00,20,1.22027
44.867,17.2625,0.10214,97.48909,50,0.00E+00,20,1.22023
44.899,17.2675,0.10236,97.48909,50,0.00E+00,20,1.22019
44.906,17.2725,0.10253,97.48545,50,0.00E+00,20,1.22018
44.93,17.2775,0.10263,97.48545,50,0.00E+00,20,1.22015
44.947,17.2825,0.10273,97.48545,50,0.00E+00,20,1.22012
44.97,17.2875,0.10305,97.48545,50,0.00E+00,20,1.22009
44.996,17.2925,0.1032,97.48182,50,0.00E+00,20,1.22005
45.009,17.2975,0.10335,97.48182,50,0.00E+00,20,1.22004
45.055,17.3025,0.10348,97.48182,50,0.00E+00,20,1.21997
45.076,17.3075,0.10356,97.47818,50,0.00E+00,20,1.21994
45.09,17.3125,0.10384,97.47636,50,0.00E+00,20,1.21993
45.125,17.3175,0.10398,97.47636,50,0.00E+00,20,1.21988
45.127,17.3225,0.10431,97.47636,50,0.00E+00,20,1.21987
45.163,17.3275,0.10437,97.47636,50,0.00E+00,20,1.21982
45.179,17.3325,0.10447,97.47455,50,0.00E+00,20,1.2198
45.196,17.3375,0.1048,97.47455,50,0.00E+00,20,1.21978
45.233,17.3425,0.10495,97.47455,50,0.00E+00,20,1.21973
45.255,17.3475,0.10529,97.47091,50,0.00E+00,20,1.2197
45.285,17.3525,0.10535,97.46909,50,0.00E+00,20,1.21966
45.311,17.3575,0.10567,97.46909,50,0.00E+00,20,1.21962
45.329,17.3625,0.10573,97.46727,50,0.00E+00,20,1.2196
45.358,17.3675,0.10591,97.46727,50,0.00E+00,20,1.21956
45.37,17.3725,0.10602,97.46545,50,0.00E+00,20,1.21954
45.383,17.3775,0.10634,97.46545,50,0.00E+00,20,1.21952
45.417,17.3825,0.10641,97.46364,50,0.00E+00,20,1.21947
45.44,17.3875,0.10666,97.46364,50,0.00E+00,20,1.21944
45.476,17.3925,0.10683,97.46364,50,0.00E+00,20,1.21939
45.496,17.3975,0.10709,97.46,50,0.00E+00,20,1.21937
45.506,17.4025,0.10703,97.45818,50,0.00E+00,20,1.21935
45.523,17.4075,0.10719,97.45818,50,0.00E+00,20,1.21933
45.543,17.4125,0.10749,97.45818,50,0.00E+00,20,1.2193
45.562,17.4175,0.10757,97.45818,50,0.00E+00,20,1.21927
45.6,17.4225,0.10796,97.45636,50,0.00E+00,20,1.21922
45.623,17.4275,0.10823,97.45636,50,0.00E+00,20,1.21919
45.655,17.4325,0.10856,97.45636,50,0.00E+00,20,1.21915
45.682,17.4375,0.10854,97.45273,50,0.00E+00,20,1.21911
45.694,17.4425,0.10871,97.44909,50,0.00E+00,20,1.21909
45.729,17.4475,0.10886,97.44909,50,0.00E+00,20,1.21904
45.757,17.4525,0.10905,97.44727,50,0.00E+00,20,1.21901
45.757,17.4575,0.10925,97.44727,50,0.00E+00,20,1.21901
45.8,17.4625,0.10948,97.44727,50,0.00E+00,20,1.21895
45.825,17.4675,0.10971,97.44545,50,0.00E+00,20,1.21891
45.844,17.4725,0.10999,97.44182,50,0.00E+00,20,1.21889
45.867,17.4775,0.11005,97.44182,50,0.00E+00,20,1.21885
45.893,17.4825,0.11041,97.44182,50,0.00E+00,20,1.21882
45.928,17.4875,0.11052,97.44,50,0.00E+00,20,1.21877
45.944,17.4925,0.11068,97.44,50,0.00E+00,20,1.21875
45.971,17.4975,0.11078,97.43818,50,0.00E+00,20,1.21871
46.005,17.5025,0.11098,97.43818,50,0.00E+00,20,1.21866
46.042,17.5075,0.11119,97.43818,50,0.00E+00,20,1.21861
46.064,17.5125,0.11145,97.43455,50,0.00E+00,20,1.21858
46.076,17.5175,0.11162,97.43273,50,0.00E+00,20,1.21857
46.099,17.5225,0.11189,97.43273,50,0.00E+00,20,1.21853
46.116,17.5275,0.112,97.43091,50,0.00E+00,20,1.21851
46.149,17.5325,0.11206,97.42909,50,0.00E+00,20,1.21847
46.189,17.5375,0.1123,97.42909,50,0.00E+00,20,1.21841
46.204,17.5425,0.11255,97.42909,50,0.00E+00,20,1.21839
46.233,17.5475,0.11282,97.42727,50,0.00E+00,20,1.21835
46.272,17.5525,0.11287,97.42545,50,0.00E+00,20,1.2183
46.281,17.5575,0.11297,97.42545,50,0.00E+00,20,1.21828
46.318,17.5625,0.11331,97.42364,50,0.00E+00,20,1.21823
46.342,17.5675,0.11336,97.42,50,0.00E+00,20,1.2182
46.366,17.5725,0.11363,97.42,50,0.00E+00,20,1.21817
46.379,17.5775,0.11393,97.42,50,0.00E+00,20,1.21815
46.403,17.5825,0.11426,97.41636,50,0.00E+00,20,1.21812
46.447,17.5875,0.1145,97.41636,50,0.00E+00,20,1.21806
46.454,17.5925,0.11467,97.41636,50,0.00E+00,20,1.21805
46.49,17.5975,0.11488,97.41636,50,0.00E+00,20,1.218
46.51,17.6025,0.11503,97.41273,50,0.00E+00,20,1.21797
46.527,17.6075,0.11535,97.41273,50,0.00E+00,20,1.21794
46.564,17.6125,0.11542,97.41273,50,0.00E+00,20,1.21789
46.585,17.6175,0.11571,97.41273,50,0.00E+00,20,1.21786
46.612,17.6225,0.1157,97.40727,50,0.00E+00,20,1.21783
46.642,17.6275,0.11614,97.40727,50,0.00E+00,20,1.21779
46.679,17.6325,0.11624,97.40727,50,0.00E+00,20,1.21774
46.69,17.6375,0.11642,97.40545,50,0.00E+00,20,1.21772
46.729,17.6425,0.11667,97.40364,50,0.00E+00,20,1.21767
46.753,17.6475,0.11682,97.40364,50,0.00E+00,20,1.21763
46.784,17.6525,0.11712,97.40182,50,0.00E+00,20,1.21759
46.81,17.6575,0.1171,97.40182,50,0.00E+00,20,1.21755
46.839,17.6625,0.1173,97.4,50,0.00E+00,20,1.21751
46.86,17.6675,0.11758,97.4,50,0.00E+00,20,1.21749
46.908,17.6725,0.11798,97.39818,50,0.00E+00,20,1.21742
46.927,17.6775,0.11817,97.39636,50,0.00E+00,20,1.21739
46.955,17.6825,0.11813,97.39636,50,0.00E+00,20,1.21736
46.986,17.6875,0.11842,97.39636,50,0.00E+00,20,1.21731
47.006,17.6925,0.11868,97.39455,50,0.00E+00,20,1.21728
47.028,17.6975,0.1189,97.39091,50,0.00E+00,20,1.21725
47.054,17.7025,0.11898,97.39091,50,0.00E+00,20,1.21722
47.067,17.7075,0.11942,97.38909,50,0.00E+00,20,1.2172
47.106,17.7125,0.11954,97.38909,50,0.00E+00,20,1.21715
47.13,17.7175,0.11965,97.38909,50,0.00E+00,20,1.21711
47.16,17.7225,0.11994,97.38545,50,0.00E+00,20,1.21707
47.198,17.7275,0.12008,97.38545,50,0.00E+00,20,1.21702
47.219,17.7325,0.1203,97.38545,50,0.00E+00,20,1.21699
47.244,17.7375,0.12054,97.38182,50,0.00E+00,20,1.21696
47.279,17.7425,0.12088,97.38182,50,0.00E+00,20,1.21691
47.305,17.7475,0.12095,97.38182,50,0.00E+00,20,1.21687
47.342,17.7525,0.12104,97.38182,50,0.00E+00,20,1.21682
47.37,17.7575,0.12142,97.37818,50,0.00E+00,20,1.21678
47.404,17.7625,0.12158,97.37818,50,0.00E+00,20,1.21674
47.439,17.7675,0.1219,97.37818,50,0.00E+00,20,1.21669
47.449,17.7725,0.12206,97.37455,50,0.00E+00,20,1.21667
47.475,17.7775,0.12237,97.37273,50,0.00E+00,20,1.21664
47.502,17.7825,0.12239,97.37273,50,0.00E+00,20,1.2166
47.537,17.7875,0.12274,97.37273,50,0.00E+00,20,1.21655
47.569,17.7925,0.12289,97.36909,50,0.00E+00,20,1.21651
47.584,17.7975,0.12321,97.36909,50,0.00E+00,20,1.21649
47.627,17.8025,0.12344,97.36909,50,0.00E+00,20,1.21643
47.655,17.8075,0.1237,97.36909,50,0.00E+00,20,1.21639
47.697,17.8125,0.12376,97.36545,50,0.00E+00,20,1.21633
47.709,17.8175,0.12399,97.36545,50,0.00E+00,20,1.21632
47.742,17.8225,0.12425,97.36545,50,0.00E+00,20,1.21627
47.769,17.8275,0.12434,97.36182,50,0.00E+00,20,1.21623
47.791,17.8325,0.12463,97.35818,50,0.00E+00,20,1.2162
47.833,17.8375,0.12483,97.35818,50,0.00E+00,20,1.21615
47.841,17.8425,0.12499,97.35818,50,0.00E+00,20,1.21613
47.874,17.8475,0.12535,97.35818,50,0.00E+00,20,1.21609
47.925,17.8525,0.12555,97.35818,50,0.00E+00,20,1.21602
47.969,17.8575,0.12575,97.35455,50,0.00E+00,20,1.21596
47.964,17.8625,0.12595,97.35455,50,0.00E+00,20,1.21596
47.996,17.8675,0.1262,97.35455,50,0.00E+00,20,1.21592
48.042,17.8725,0.1265,97.35091,50,0.00E+00,20,1.21586
48.073,17.8775,0.1267,97.35091,50,0.00E+00,20,1.21581
48.103,17.8825,0.12685,97.35091,50,0.00E+00,20,1.21577
48.123,17.8875,0.12712,97.35091,50,0.00E+00,20,1.21575
48.166,17.8925,0.12727,97.34727,50,0.00E+00,20,1.21569
48.19,17.8975,0.12734,97.34727,50,0.00E+00,20,1.21565
48.222,17.9025,0.12773,97.34545,50,0.00E+00,20,1.21561
48.262,17.9075,0.12796,97.34182,50,0.00E+00,20,1.21555
48.283,17.9125,0.12821,97.34,50,0.00E+00,20,1.21553
48.303,17.9175,0.12864,97.34,50,0.00E+00,20,1.2155
48.343,17.9225,0.12867,97.34,50,0.00E+00,20,1.21544
48.376,17.9275,0.12879,97.33455,50,0.00E+00,20,1.2154
48.405,17.9325,0.12907,97.33455,50,0.00E+00,20,1.21536
48.429,17.9375,0.12939,97.33455,50,0.00E+00,20,1.21532
48.443,17.9425,0.12958,97.33455,50,0.00E+00,20,1.2153
48.493,17.9475,0.1299,97.33273,50,0.00E+00,20,1.21524
48.528,17.9525,0.13017,97.32909,50,0.00E+00,20,1.21519
48.55,17.9575,0.13025,97.32909,50,0.00E+00,20,1.21516
48.596,17.9625,0.1306,97.32727,50,0.00E+00,20,1.21509
48.605,17.9675,0.13082,97.32545,50,0.00E+00,20,1.21508
48.649,17.9725,0.13104,97.32545,50,0.00E+00,20,1.21502
48.678,17.9775,0.13124,97.32545,50,0.00E+00,20,1.21498
48.707,17.9825,0.13142,97.32,50,0.00E+00,20,1.21494
48.743,17.9875,0.13164,97.32,50,0.00E+00,20,1.21489
48.787,17.9925,0.132,97.32,50,0.00E+00,20,1.21483
48.801,17.9975,0.13206,97.32,50,0.00E+00,20,1.21481
48.834,18.0025,0.13234,97.31818,50,0.00E+00,20,1.21477
48.862,18.0075,0.13241,97.31818,50,0.00E+00,20,1.21473
48.89,18.0125,0.13284,97.31455,50,0.00E+00,20,1.21469
48.925,18.0175,0.13312,97.31455,50,0.00E+00,20,1.21464
48.957,18.0225,0.13339,97.31455,50,0.00E+00,20,1.2146
48.999,18.0275,0.13353,97.31091,50,0.00E+00,20,1.21454
49.036,18.0325,0.13387,97.31091,50,0.00E+00,20,1.21449
49.056,18.0375,0.13403,97.31091,50,0.00E+00,20,1.21446
49.086,18.0425,0.13445,97.31091,50,0.00E+00,20,1.21442
49.12,18.0475,0.13442,97.30727,50,0.00E+00,20,1.21437
49.161,18.0525,0.13485,97.30727,50,0.00E+00,20,1.21432
49.172,18.0575,0.13489,97.30727,50,0.00E+00,20,1.2143
49.217,18.0625,0.13509,97.30545,50,0.00E+00,20,1.21424
49.257,18.0675,0.13544,97.30182,50,0.00E+00,20,1.21418
49.285,18.0725,0.13579,97.30182,50,0.00E+00,20,1.21415
49.301,18.0775,0.13582,97.3,50,0.00E+00,20,1.21412
49.34,18.0825,0.13599,97.3,50,0.00E+00,20,1.21407
49.367,18.0875,0.1363,97.29818,50,0.00E+00,20,1.21403
49.412,18.0925,0.13665,97.29636,50,0.00E+00,20,1.21397
49.432,18.0975,0.13681,97.29636,50,0.00E+00,20,1.21394
49.467,18.1025,0.13707,97.29273,50,0.00E+00,20,1.21389
49.488,18.1075,0.13743,97.29273,50,0.00E+00,20,1.21387
49.536,18.1125,0.13752,97.29091,50,0.00E+00,20,1.2138
49.56,18.1175,0.13768,97.29091,50,0.00E+00,20,1.21377
49.605,18.1225,0.13811,97.29091,50,0.00E+00,20,1.2137
49.643,18.1275,0.13842,97.28727,50,0.00E+00,20,1.21365
49.66,18.1325,0.13869,97.28545,50,0.00E+00,20,1.21363
49.704,18.1375,0.13893,97.28545,50,0.00E+00,20,1.21357
49.73,18.1425,0.13931,97.28364,50,0.00E+00,20,1.21353
49.766,18.1475,0.13937,97.28364,50,0.00E+00,20,1.21348
49.813,18.1525,0.13957,97.28,50,0.00E+00,20,1.21342
49.843,18.1575,0.13982,97.27818,50,0.00E+00,20,1.21338
49.858,18.1625,0.14002,97.27818,50,0.00E+00,20,1.21336
49.892,18.1675,0.14012,97.27455,50,0.00E+00,20,1.21331
49.935,18.1725,0.14055,97.27455,50,0.00E+00,20,1.21325
49.966,18.1775,0.14069,97.27455,50,0.00E+00,20,1.21321
50,18.1825,0.14092,97.27455,50,0.00E+00,20,1.21316
50.03,18.1875,0.14123,97.27091,50,0.00E+00,20,1.21312
50.058,18.1925,0.14135,97.27091,50,0.00E+00,20,1.21308
50.088,18.1975,0.14173,97.26727,50,0.00E+00,20,1.21304
50.114,18.2025,0.14199,97.26545,50,0.00E+00,20,1.213
50.147,18.2075,0.14221,97.26545,50,0.00E+00,20,1.21296
50.186,18.2125,0.14243,97.26545,50,0.00E+00,20,1.2129
50.206,18.2175,0.1427,97.26364,50,0.00E+00,20,1.21288
50.25,18.2225,0.14299,97.26364,50,0.00E+00,20,1.21282
50.285,18.2275,0.14311,97.26182,50,0.00E+00,20,1.21277
50.323,18.2325,0.14338,97.25818,50,0.00E+00,20,1.21272
50.358,18.2375,0.14383,97.25636,50,0.00E+00,20,1.21267
50.392,18.2425,0.14398,97.25636,50,0.00E+00,20,1.21262
50.419,18.2475,0.14429,97.25636,50,0.00E+00,20,1.21258
50.478,18.2525,0.14447,97.25091,50,0.00E+00,20,1.2125
50.513,18.2575,0.14477,97.25091,50,0.00E+00,20,1.21245
50.534,18.2625,0.14496,97.25091,50,0.00E+00,20,1.21243
50.562,18.2675,0.14532,97.25091,50,0.00E+00,20,1.21239
50.607,18.2725,0.14551,97.24727,50,0.00E+00,20,1.21232
50.638,18.2775,0.14569,97.24545,50,0.00E+00,20,1.21228
50.677,18.2825,0.14593,97.24364,50,0.00E+00,20,1.21223
50.717,18.2875,0.14628,97.24364,50,0.00E+00,20,1.21217
50.754,18.2925,0.1464,97.24364,50,0.00E+00,20,1.21212
50.796,18.2975,0.14671,97.23818,50,0.00E+00,20,1.21206
50.813,18.3025,0.14696,97.23818,50,0.00E+00,20,1.21204
50.864,18.3075,0.14729,97.23818,50,0.00E+00,20,1.21197
50.886,18.3125,0.14754,97.23455,50,0.00E+00,20,1.21194
50.93,18.3175,0.14774,97.23455,50,0.00E+00,20,1.21188
50.95,18.3225,0.14804,97.23455,50,0.00E+00,20,1.21185
51,18.3275,0.14833,97.23455,50,0.00E+00,20,1.21178
51.032,18.3325,0.14866,97.23091,50,0.00E+00,20,1.21174
51.059,18.3375,0.14896,97.22727,50,0.00E+00,20,1.2117
51.1,18.3425,0.14905,97.22545,50,0.00E+00,20,1.21165
51.136,18.3475,0.14925,97.22545,50,0.00E+00,20,1.2116
51.163,18.3525,0.14947,97.22545,50,0.00E+00,20,1.21156
51.197,18.3575,0.14988,97.22364,50,0.00E+00,20,1.21151
51.218,18.3625,0.14996,97.22364,50,0.00E+00,20,1.21148
51.267,18.3675,0.15026,97.22182,50,0.00E+00,20,1.21142
51.316,18.3725,0.15044,97.22182,50,0.00E+00,20,1.21135
51.341,18.3775,0.15078,97.22182,50,0.00E+00,20,1.21131
51.372,18.3825,0.15112,97.21455,50,0.00E+00,20,1.21127
51.426,18.3875,0.15126,97.21455,50,0.00E+00,20,1.2112
51.451,18.3925,0.15155,97.21455,50,0.00E+00,20,1.21116
51.489,18.3975,0.15184,97.21273,50,0.00E+00,20,1.21111
51.523,18.4025,0.15218,97.21091,50,0.00E+00,20,1.21106
51.565,18.4075,0.15238,97.20909,50,0.00E+00,20,1.21101
51.587,18.4125,0.15261,97.20909,50,0.00E+00,20,1.21098
51.624,18.4175,0.15294,97.20727,50,0.00E+00,20,1.21092
51.665,18.4225,0.15322,97.20545,50,0.00E+00,20,1.21087
51.686,18.4275,0.1535,97.20364,50,0.00E+00,20,1.21084
51.728,18.4325,0.1537,97.20364,50,0.00E+00,20,1.21078
51.766,18.4375,0.15385,97.20364,50,0.00E+00,20,1.21073
51.799,18.4425,0.15423,97.2,50,0.00E+00,20,1.21068
51.843,18.4475,0.15456,97.19818,50,0.00E+00,20,1.21062
51.881,18.4525,0.1548,97.19818,50,0.00E+00,20,1.21057
51.927,18.4575,0.15506,97.19818,50,0.00E+00,20,1.21051
51.958,18.4625,0.15528,97.19636,50,0.00E+00,20,1.21046
51.996,18.4675,0.1556,97.19273,50,0.00E+00,20,1.21041
52.041,18.4725,0.15591,97.19273,50,0.00E+00,20,1.21035
52.086,18.4775,0.15609,97.19091,50,0.00E+00,20,1.21029
52.119,18.4825,0.15627,97.18727,50,0.00E+00,20,1.21024
52.162,18.4875,0.1566,97.18545,50,0.00E+00,20,1.21018
52.199,18.4925,0.15698,97.18545,50,0.00E+00,20,1.21013
52.236,18.4975,0.15721,97.18364,50,0.00E+00,20,1.21008
52.269,18.5025,0.15762,97.18364,50,0.00E+00,20,1.21004
52.311,18.5075,0.15774,97.18,50,0.00E+00,20,1.20998
52.346,18.5125,0.15813,97.18,50,0.00E+00,20,1.20993
52.376,18.5175,0.1584,97.17818,50,0.00E+00,20,1.20989
52.416,18.5225,0.15858,97.17818,50,0.00E+00,20,1.20983
52.454,18.5275,0.15877,97.17636,50,0.00E+00,20,1.20978
52.495,18.5325,0.1593,97.17273,50,0.00E+00,20,1.20973
52.52,18.5375,0.15938,97.17091,50,0.00E+00,20,1.20969
52.551,18.5425,0.15966,97.17091,50,0.00E+00,20,1.20965
52.587,18.5475,0.15993,97.16545,50,0.00E+00,20,1.2096
52.626,18.5525,0.16032,97.16545,50,0.00E+00,20,1.20954
52.681,18.5575,0.16051,97.16545,50,0.00E+00,20,1.20947
52.713,18.5625,0.16072,97.16545,50,0.00E+00,20,1.20942
52.754,18.5675,0.16102,97.16,50,0.00E+00,20,1.20937
52.803,18.5725,0.16124,97.16,50,0.00E+00,20,1.2093
52.836,18.5775,0.16159,97.15818,50,0.00E+00,20,1.20926
52.878,18.5825,0.1619,97.15818,50,0.00E+00,20,1.2092
52.909,18.5875,0.16203,97.15455,50,0.00E+00,20,1.20916
52.947,18.5925,0.16237,97.15455,50,0.00E+00,20,1.2091
52.982,18.5975,0.16267,97.15091,50,0.00E+00,20,1.20905
53.027,18.6025,0.16292,97.15091,50,0.00E+00,20,1.20899
53.07,18.6075,0.16321,97.14909,50,0.00E+00,20,1.20893
53.102,18.6125,0.16361,97.14909,50,0.00E+00,20,1.20889
53.129,18.6175,0.16374,97.14909,50,0.00E+00,20,1.20885
53.181,18.6225,0.16392,97.14545,50,0.00E+00,20,1.20878
53.234,18.6275,0.16437,97.14182,50,0.00E+00,20,1.20871
53.266,18.6325,0.16467,97.14,50,0.00E+00,20,1.20866
53.301,18.6375,0.16499,97.14,50,0.00E+00,20,1.20862
53.344,18.6425,0.16525,97.13818,50,0.00E+00,20,1.20856
