#FILE:                       ,A8%DC14; 30-1-2025.ngb-ds3         ,,,,,,,
#FORMAT:                     ,NETZSCH5                           ,,,,,,,
#IDENTITY:                   ,GEOPOLYMER PASTE                   ,,,,,,,
#DECIMAL:                    ,POINT                              ,,,,,,,
#SEPARATOR:                  ,COMMA                              ,,,,,,,
#MTYPE:                      ,DSC                                ,,,,,,,
#INSTRUMENT:                 ,Microlab TU Delft                  ,,,,,,,
#PROJECT:                    ,                                   ,,,,,,,
#DATE/TIME:                  ,31/01/2025 4:40:42 PM              ,,,,,,,
#CORR. FILE:                 ,Blank with cover; 13-1-2025.ngb-bs3,,,,,,,
#LABORATORY:                 ,TU Delft Micro Lab                 ,,,,,,,
#OPERATOR:                   ,Ahmed                              ,,,,,,,
#REMARK:                     ,under Argon atmosphere, 10K/min    ,,,,,,
#SAMPLE:                     ,A8%DC14                            ,,,,,,,
#SAMPLE MASS /mg:            ,32.8,,,,,,,
#MATERIAL:                   ,Geopolymer paste                   ,,,,,,,
#REFERENCE:                  ,blank                              ,,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,,
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                   ,,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,,
#CORR. CODE:                 ,20,,,,,,,
#EXO:                        ,-1,,,,,,,
#RANGE:                      ,40/10.0(K/min)/1000                ,,,,,,,
#SEGMENT:                    ,S2/2                               ,,,,,,,
,,,,,,,,
##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
964.32098,107.60583,-1.59829,68.57261,50,0.00E+00,20,-9.78E-02,0.49844
964.37598,107.61083,-1.59854,68.57212,50,0.00E+00,20,-9.77E-02,0.49842
964.42499,107.61584,-1.59845,68.57164,50,0.00E+00,20,-9.75E-02,0.4984
964.47198,107.62083,-1.59841,68.57115,50,0.00E+00,20,-9.73E-02,0.49838
964.526,107.62583,-1.59852,68.57066,50,0.00E+00,20,-9.71E-02,0.49836
964.57001,107.63084,-1.59866,68.57018,50,0.00E+00,20,-9.69E-02,0.49835
964.617,107.63583,-1.59871,68.56969,50,0.00E+00,20,-9.66E-02,0.49833
964.66302,107.64083,-1.59872,68.56921,50,0.00E+00,20,-9.62E-02,0.49832
964.71503,107.64584,-1.59877,68.56872,50,0.00E+00,20,-9.57E-02,0.4983
964.76398,107.65083,-1.59883,68.56825,50,0.00E+00,20,-9.52E-02,0.49828
964.82001,107.65583,-1.59903,68.56778,50,0.00E+00,20,-9.47E-02,0.49826
964.86298,107.66084,-1.59903,68.56731,50,0.00E+00,20,-9.42E-02,0.49825
964.91803,107.66583,-1.5989,68.56684,50,0.00E+00,20,-9.38E-02,0.49823
964.96698,107.67083,-1.59896,68.56636,50,0.00E+00,20,-9.35E-02,0.49821
965.02197,107.67583,-1.59897,68.5659,50,0.00E+00,20,-9.32E-02,0.49819
965.07397,107.68083,-1.59903,68.56544,50,0.00E+00,20,-9.31E-02,0.49818
965.12097,107.68584,-1.59885,68.56498,50,0.00E+00,20,-9.31E-02,0.49816
965.17401,107.69083,-1.59872,68.56451,50,0.00E+00,20,-9.32E-02,0.49814
965.22601,107.69583,-1.59855,68.56404,50,0.00E+00,20,-9.33E-02,0.49812
965.27002,107.70084,-1.5985,68.56357,50,0.00E+00,20,-9.33E-02,0.49811
965.31897,107.70583,-1.59832,68.56311,50,0.00E+00,20,-9.31E-02,0.49809
965.37701,107.71083,-1.5982,68.56264,50,0.00E+00,20,-9.29E-02,0.49807
965.42499,107.71584,-1.59816,68.56217,50,0.00E+00,20,-9.26E-02,0.49805
965.487,107.72083,-1.59795,68.56171,50,0.00E+00,20,-9.23E-02,0.49803
965.52899,107.72583,-1.59809,68.56125,50,0.00E+00,20,-9.20E-02,0.49802
965.58002,107.73083,-1.59791,68.5608,50,0.00E+00,20,-9.19E-02,0.498
965.62598,107.73583,-1.59777,68.56034,50,0.00E+00,20,-9.18E-02,0.49798
965.677,107.74084,-1.59769,68.55988,50,0.00E+00,20,-9.17E-02,0.49797
965.73102,107.74583,-1.5977,68.55942,50,0.00E+00,20,-9.15E-02,0.49795
965.77002,107.75083,-1.59775,68.55896,50,0.00E+00,20,-9.12E-02,0.49794
965.81897,107.75584,-1.59771,68.5585,50,0.00E+00,20,-9.10E-02,0.49792
965.87903,107.76083,-1.59777,68.55805,50,0.00E+00,20,-9.07E-02,0.4979
965.92499,107.76583,-1.59768,68.5576,50,0.00E+00,20,-9.05E-02,0.49788
965.97699,107.77084,-1.59774,68.55715,50,0.00E+00,20,-9.04E-02,0.49786
966.026,107.77583,-1.59766,68.5567,50,0.00E+00,20,-9.03E-02,0.49785
966.07898,107.78083,-1.59757,68.55625,50,0.00E+00,20,-9.02E-02,0.49783
966.12402,107.78584,-1.59744,68.5558,50,0.00E+00,20,-9.00E-02,0.49781
966.172,107.79083,-1.59749,68.55535,50,0.00E+00,20,-8.99E-02,0.4978
966.22601,107.79583,-1.59746,68.55489,50,0.00E+00,20,-8.97E-02,0.49778
966.276,107.80083,-1.59756,68.55445,50,0.00E+00,20,-8.95E-02,0.49776
966.32098,107.80583,-1.59751,68.554,50,0.00E+00,20,-8.93E-02,0.49775
966.37402,107.81084,-1.59739,68.55356,50,0.00E+00,20,-8.92E-02,0.49773
966.41998,107.81583,-1.59744,68.55311,50,0.00E+00,20,-8.90E-02,0.49771
966.47803,107.82083,-1.59731,68.55266,50,0.00E+00,20,-8.89E-02,0.49769
966.52899,107.82584,-1.59723,68.55222,50,0.00E+00,20,-8.89E-02,0.49767
966.58197,107.83083,-1.5972,68.55178,50,0.00E+00,20,-8.89E-02,0.49766
966.62097,107.83583,-1.59733,68.55134,50,0.00E+00,20,-8.90E-02,0.49764
966.68402,107.84084,-1.59754,68.55089,50,0.00E+00,20,-8.91E-02,0.49762
966.73199,107.84583,-1.59746,68.55044,50,0.00E+00,20,-8.91E-02,0.4976
966.77502,107.85083,-1.5975,68.54999,50,0.00E+00,20,-8.89E-02,0.49759
966.82501,107.85583,-1.59761,68.54955,50,0.00E+00,20,-8.86E-02,0.49757
966.87402,107.86083,-1.59761,68.54911,50,0.00E+00,20,-8.83E-02,0.49755
966.92499,107.86584,-1.59758,68.54867,50,0.00E+00,20,-8.79E-02,0.49754
966.98102,107.87083,-1.59759,68.54823,50,0.00E+00,20,-8.76E-02,0.49752
967.03198,107.87583,-1.59751,68.54779,50,0.00E+00,20,-8.74E-02,0.4975
967.07898,107.88084,-1.59751,68.54735,50,0.00E+00,20,-8.72E-02,0.49748
967.12903,107.88583,-1.59743,68.54692,50,0.00E+00,20,-8.69E-02,0.49747
967.17798,107.89083,-1.59744,68.54649,50,0.00E+00,20,-8.66E-02,0.49745
967.229,107.89584,-1.5974,68.54605,50,0.00E+00,20,-8.63E-02,0.49743
967.28003,107.90083,-1.59732,68.54562,50,0.00E+00,20,-8.59E-02,0.49741
967.33698,107.90583,-1.59761,68.54519,50,0.00E+00,20,-8.56E-02,0.49739
967.38202,107.91084,-1.59762,68.54477,50,0.00E+00,20,-8.53E-02,0.49738
967.42999,107.91583,-1.59743,68.54434,50,0.00E+00,20,-8.52E-02,0.49736
967.48798,107.92083,-1.59717,68.54392,50,0.00E+00,20,-8.50E-02,0.49734
967.53302,107.92583,-1.59699,68.54349,50,0.00E+00,20,-8.48E-02,0.49733
967.578,107.93083,-1.59685,68.54307,50,0.00E+00,20,-8.46E-02,0.49731
967.62598,107.93584,-1.59672,68.54264,50,0.00E+00,20,-8.42E-02,0.49729
967.67603,107.94083,-1.59658,68.54222,50,0.00E+00,20,-8.39E-02,0.49728
967.71899,107.94583,-1.59649,68.54181,50,0.00E+00,20,-8.37E-02,0.49726
967.776,107.95084,-1.59637,68.54139,50,0.00E+00,20,-8.35E-02,0.49724
967.82001,107.95583,-1.59632,68.54097,50,0.00E+00,20,-8.34E-02,0.49723
967.87402,107.96083,-1.59606,68.54056,50,0.00E+00,20,-8.33E-02,0.49721
967.93103,107.96584,-1.59607,68.54014,50,0.00E+00,20,-8.33E-02,0.49719
967.974,107.97083,-1.59598,68.53972,50,0.00E+00,20,-8.32E-02,0.49717
968.02197,107.97583,-1.59603,68.5393,50,0.00E+00,20,-8.31E-02,0.49716
968.07599,107.98083,-1.59619,68.5389,50,0.00E+00,20,-8.30E-02,0.49714
968.12799,107.98583,-1.5961,68.53848,50,0.00E+00,20,-8.30E-02,0.49712
968.177,107.99084,-1.59592,68.53806,50,0.00E+00,20,-8.30E-02,0.4971
968.23199,107.99583,-1.5958,68.53764,50,0.00E+00,20,-8.29E-02,0.49709
968.27002,108.00083,-1.59575,68.53723,50,0.00E+00,20,-8.28E-02,0.49707
968.32898,108.00584,-1.59595,68.53682,50,0.00E+00,20,-8.26E-02,0.49705
968.37903,108.01083,-1.59601,68.53641,50,0.00E+00,20,-8.24E-02,0.49704
968.42999,108.01583,-1.59606,68.53599,50,0.00E+00,20,-8.22E-02,0.49702
968.48297,108.02084,-1.59598,68.53558,50,0.00E+00,20,-8.20E-02,0.497
968.52698,108.02583,-1.59594,68.53518,50,0.00E+00,20,-8.18E-02,0.49698
968.58301,108.03083,-1.59605,68.53477,50,0.00E+00,20,-8.17E-02,0.49696
968.633,108.03584,-1.59596,68.53436,50,0.00E+00,20,-8.15E-02,0.49695
968.67499,108.04083,-1.59601,68.53395,50,0.00E+00,20,-8.13E-02,0.49693
968.72302,108.04583,-1.59606,68.53354,50,0.00E+00,20,-8.11E-02,0.49692
968.77802,108.05083,-1.59593,68.53314,50,0.00E+00,20,-8.09E-02,0.4969
968.82001,108.05583,-1.59598,68.53274,50,0.00E+00,20,-8.07E-02,0.49688
968.875,108.06084,-1.59632,68.53233,50,0.00E+00,20,-8.05E-02,0.49686
968.93201,108.06583,-1.59639,68.53193,50,0.00E+00,20,-8.02E-02,0.49684
968.97803,108.07083,-1.59658,68.53153,50,0.00E+00,20,-7.99E-02,0.49683
969.03101,108.07584,-1.5965,68.53113,50,0.00E+00,20,-7.96E-02,0.49681
969.086,108.08083,-1.59651,68.53073,50,0.00E+00,20,-7.92E-02,0.49679
969.13098,108.08583,-1.59679,68.53034,50,0.00E+00,20,-7.88E-02,0.49678
969.19598,108.09084,-1.59682,68.52995,50,0.00E+00,20,-7.84E-02,0.49675
969.24402,108.09583,-1.59683,68.52955,50,0.00E+00,20,-7.81E-02,0.49674
969.30402,108.10083,-1.59694,68.52917,50,0.00E+00,20,-7.79E-02,0.49672
969.34399,108.10583,-1.59717,68.52878,50,0.00E+00,20,-7.77E-02,0.4967
969.39801,108.11083,-1.59761,68.52839,50,0.00E+00,20,-7.75E-02,0.49668
969.45001,108.11584,-1.59776,68.528,50,0.00E+00,20,-7.73E-02,0.49667
969.50201,108.12083,-1.59795,68.52761,50,0.00E+00,20,-7.71E-02,0.49665
969.56,108.12583,-1.5983,68.52723,50,0.00E+00,20,-7.67E-02,0.49663
969.60498,108.13084,-1.59858,68.52685,50,0.00E+00,20,-7.64E-02,0.49661
969.65698,108.13583,-1.59855,68.52647,50,0.00E+00,20,-7.62E-02,0.49659
969.69897,108.14083,-1.59878,68.52609,50,0.00E+00,20,-7.60E-02,0.49658
969.75897,108.14584,-1.59927,68.52571,50,0.00E+00,20,-7.59E-02,0.49656
969.80603,108.15083,-1.5996,68.52533,50,0.00E+00,20,-7.58E-02,0.49654
969.85303,108.15583,-1.59989,68.52495,50,0.00E+00,20,-7.57E-02,0.49653
969.90601,108.16084,-1.60046,68.52457,50,0.00E+00,20,-7.55E-02,0.49651
969.95203,108.16583,-1.60084,68.52419,50,0.00E+00,20,-7.53E-02,0.49649
970.00897,108.17083,-1.60095,68.52382,50,0.00E+00,20,-7.53E-02,0.49647
970.05902,108.17583,-1.60096,68.52345,50,0.00E+00,20,-7.53E-02,0.49646
970.11102,108.18083,-1.60116,68.52307,50,0.00E+00,20,-7.54E-02,0.49644
970.16498,108.18584,-1.60136,68.52269,50,0.00E+00,20,-7.55E-02,0.49642
970.21399,108.19083,-1.60156,68.52231,50,0.00E+00,20,-7.55E-02,0.4964
970.26703,108.19583,-1.6019,68.52193,50,0.00E+00,20,-7.55E-02,0.49638
970.31201,108.20084,-1.60209,68.52155,50,0.00E+00,20,-7.53E-02,0.49637
970.367,108.20583,-1.6022,68.52118,50,0.00E+00,20,-7.52E-02,0.49635
970.414,108.21083,-1.6023,68.5208,50,0.00E+00,20,-7.51E-02,0.49633
970.461,108.21584,-1.60258,68.52043,50,0.00E+00,20,-7.50E-02,0.49632
970.51703,108.22083,-1.60293,68.52005,50,0.00E+00,20,-7.48E-02,0.4963
970.56897,108.22583,-1.60308,68.51968,50,0.00E+00,20,-7.47E-02,0.49628
970.63202,108.23083,-1.60334,68.51931,50,0.00E+00,20,-7.45E-02,0.49626
970.67297,108.23583,-1.60376,68.51893,50,0.00E+00,20,-7.44E-02,0.49624
970.72498,108.24084,-1.60391,68.51856,50,0.00E+00,20,-7.43E-02,0.49623
970.77899,108.24583,-1.60411,68.51819,50,0.00E+00,20,-7.43E-02,0.49621
970.82397,108.25083,-1.60449,68.51782,50,0.00E+00,20,-7.43E-02,0.49619
970.88702,108.25584,-1.60531,68.51745,50,0.00E+00,20,-7.44E-02,0.49617
970.91998,108.26083,-1.60553,68.51708,50,0.00E+00,20,-7.46E-02,0.49616
970.97302,108.26583,-1.60578,68.5167,50,0.00E+00,20,-7.46E-02,0.49614
971.034,108.27084,-1.60608,68.51633,50,0.00E+00,20,-7.45E-02,0.49612
971.08398,108.27583,-1.60628,68.51596,50,0.00E+00,20,-7.44E-02,0.4961
971.13898,108.28083,-1.60611,68.51559,50,0.00E+00,20,-7.42E-02,0.49608
971.18799,108.28584,-1.60625,68.51521,50,0.00E+00,20,-7.40E-02,0.49607
971.23297,108.29083,-1.60654,68.51484,50,0.00E+00,20,-7.38E-02,0.49605
971.28497,108.29583,-1.60674,68.51448,50,0.00E+00,20,-7.36E-02,0.49603
971.34003,108.30083,-1.60699,68.51411,50,0.00E+00,20,-7.33E-02,0.49601
971.38599,108.30583,-1.60718,68.51374,50,0.00E+00,20,-7.29E-02,0.496
971.44299,108.31084,-1.60738,68.51338,50,0.00E+00,20,-7.26E-02,0.49598
971.49103,108.31583,-1.60748,68.51302,50,0.00E+00,20,-7.23E-02,0.49596
971.53998,108.32083,-1.60796,68.51266,50,0.00E+00,20,-7.20E-02,0.49594
971.59198,108.32584,-1.6083,68.5123,50,0.00E+00,20,-7.18E-02,0.49593
971.64502,108.33083,-1.60836,68.51194,50,0.00E+00,20,-7.17E-02,0.49591
971.703,108.33583,-1.60833,68.51158,50,0.00E+00,20,-7.16E-02,0.49589
971.75,108.34084,-1.60834,68.51122,50,0.00E+00,20,-7.15E-02,0.49587
971.802,108.34583,-1.60872,68.51086,50,0.00E+00,20,-7.12E-02,0.49585
971.84601,108.35083,-1.60891,68.51051,50,0.00E+00,20,-7.09E-02,0.49584
971.89899,108.35583,-1.60911,68.51016,50,0.00E+00,20,-7.06E-02,0.49582
971.953,108.36083,-1.60922,68.50981,50,0.00E+00,20,-7.03E-02,0.4958
972.00598,108.36584,-1.60975,68.50945,50,0.00E+00,20,-7.02E-02,0.49578
972.06,108.37083,-1.61,68.5091,50,0.00E+00,20,-7.01E-02,0.49576
972.11401,108.37583,-1.61006,68.50875,50,0.00E+00,20,-7.01E-02,0.49575
972.164,108.38084,-1.61007,68.5084,50,0.00E+00,20,-7.00E-02,0.49573
972.21698,108.38583,-1.61027,68.50805,50,0.00E+00,20,-6.99E-02,0.49571
972.25098,108.39083,-1.61078,68.5077,50,0.00E+00,20,-6.98E-02,0.4957
972.30902,108.39584,-1.61098,68.50735,50,0.00E+00,20,-6.97E-02,0.49568
972.367,108.40083,-1.61119,68.50701,50,0.00E+00,20,-6.95E-02,0.49566
972.41901,108.40583,-1.61125,68.50666,50,0.00E+00,20,-6.94E-02,0.49564
972.46802,108.41084,-1.61158,68.50631,50,0.00E+00,20,-6.93E-02,0.49562
972.51398,108.41583,-1.61149,68.50597,50,0.00E+00,20,-6.92E-02,0.49561
972.573,108.42083,-1.61156,68.50562,50,0.00E+00,20,-6.91E-02,0.49559
972.617,108.42583,-1.6118,68.50528,50,0.00E+00,20,-6.90E-02,0.49557
972.67499,108.43083,-1.61205,68.50493,50,0.00E+00,20,-6.88E-02,0.49555
972.72101,108.43584,-1.61196,68.50459,50,0.00E+00,20,-6.86E-02,0.49554
972.76898,108.44083,-1.61197,68.50425,50,0.00E+00,20,-6.84E-02,0.49552
972.82001,108.44583,-1.61198,68.5039,50,0.00E+00,20,-6.82E-02,0.4955
972.87598,108.45084,-1.61204,68.50356,50,0.00E+00,20,-6.80E-02,0.49548
972.922,108.45583,-1.61172,68.50322,50,0.00E+00,20,-6.78E-02,0.49547
972.974,108.46083,-1.61173,68.50289,50,0.00E+00,20,-6.76E-02,0.49545
973.03198,108.46584,-1.61156,68.50255,50,0.00E+00,20,-6.74E-02,0.49543
973.07098,108.47083,-1.61174,68.50221,50,0.00E+00,20,-6.72E-02,0.49541
973.11298,108.47583,-1.61193,68.50188,50,0.00E+00,20,-6.70E-02,0.4954
973.17499,108.48083,-1.61224,68.50154,50,0.00E+00,20,-6.68E-02,0.49538
973.22699,108.48583,-1.61248,68.50121,50,0.00E+00,20,-6.67E-02,0.49536
973.27802,108.49084,-1.61249,68.50088,50,0.00E+00,20,-6.65E-02,0.49534
973.32599,108.49583,-1.61273,68.50054,50,0.00E+00,20,-6.63E-02,0.49533
973.383,108.50083,-1.61285,68.50021,50,0.00E+00,20,-6.61E-02,0.49531
973.43201,108.50584,-1.61318,68.49988,50,0.00E+00,20,-6.59E-02,0.49529
973.479,108.51083,-1.61319,68.49955,50,0.00E+00,20,-6.57E-02,0.49527
973.52899,108.51583,-1.61329,68.49922,50,0.00E+00,20,-6.55E-02,0.49526
973.58801,108.52084,-1.61336,68.4989,50,0.00E+00,20,-6.53E-02,0.49524
973.62299,108.52583,-1.61344,68.49857,50,0.00E+00,20,-6.51E-02,0.49522
973.68701,108.53083,-1.61361,68.49825,50,0.00E+00,20,-6.49E-02,0.4952
973.73102,108.53584,-1.61366,68.49792,50,0.00E+00,20,-6.46E-02,0.49519
973.78601,108.54083,-1.61377,68.4976,50,0.00E+00,20,-6.44E-02,0.49517
973.83099,108.54583,-1.61373,68.49728,50,0.00E+00,20,-6.41E-02,0.49515
973.89301,108.55083,-1.61398,68.49696,50,0.00E+00,20,-6.38E-02,0.49513
973.94202,108.55583,-1.61418,68.49664,50,0.00E+00,20,-6.34E-02,0.49511
973.98602,108.56084,-1.61413,68.49633,50,0.00E+00,20,-6.31E-02,0.4951
974.039,108.56583,-1.61401,68.49601,50,0.00E+00,20,-6.28E-02,0.49508
974.09802,108.57083,-1.61412,68.4957,50,0.00E+00,20,-6.27E-02,0.49506
974.14301,108.57584,-1.61384,68.49539,50,0.00E+00,20,-6.26E-02,0.49504
974.18799,108.58083,-1.61385,68.49507,50,0.00E+00,20,-6.26E-02,0.49503
974.24298,108.58583,-1.61391,68.49476,50,0.00E+00,20,-6.25E-02,0.49501
974.30298,108.59084,-1.61383,68.49445,50,0.00E+00,20,-6.25E-02,0.49499
974.34998,108.59583,-1.61375,68.49414,50,0.00E+00,20,-6.23E-02,0.49497
974.40698,108.60083,-1.61376,68.49382,50,0.00E+00,20,-6.22E-02,0.49495
974.45599,108.60583,-1.61387,68.49351,50,0.00E+00,20,-6.20E-02,0.49494
974.505,108.61083,-1.61364,68.49321,50,0.00E+00,20,-6.19E-02,0.49492
974.55798,108.61584,-1.6136,68.4929,50,0.00E+00,20,-6.19E-02,0.4949
974.60101,108.62083,-1.61346,68.49259,50,0.00E+00,20,-6.20E-02,0.49489
974.65302,108.62583,-1.61334,68.49228,50,0.00E+00,20,-6.21E-02,0.49487
974.70203,108.63084,-1.61325,68.49196,50,0.00E+00,20,-6.20E-02,0.49485
974.75201,108.63583,-1.61326,68.49165,50,0.00E+00,20,-6.19E-02,0.49483
974.81201,108.64083,-1.61328,68.49135,50,0.00E+00,20,-6.17E-02,0.49481
974.862,108.64584,-1.61334,68.49104,50,0.00E+00,20,-6.15E-02,0.4948
974.89801,108.65083,-1.61333,68.49073,50,0.00E+00,20,-6.13E-02,0.49478
974.95502,108.65583,-1.61325,68.49042,50,0.00E+00,20,-6.11E-02,0.49476
975.00702,108.66084,-1.61326,68.49012,50,0.00E+00,20,-6.10E-02,0.49475
975.06299,108.66583,-1.61323,68.48982,50,0.00E+00,20,-6.09E-02,0.49473
975.104,108.67083,-1.613,68.48951,50,0.00E+00,20,-6.08E-02,0.49471
975.15302,108.67583,-1.61305,68.48921,50,0.00E+00,20,-6.07E-02,0.4947
975.19897,108.68083,-1.61301,68.48891,50,0.00E+00,20,-6.07E-02,0.49468
975.25598,108.68584,-1.61265,68.4886,50,0.00E+00,20,-6.06E-02,0.49466
975.31299,108.69083,-1.61267,68.4883,50,0.00E+00,20,-6.05E-02,0.49464
975.35901,108.69583,-1.61272,68.48799,50,0.00E+00,20,-6.04E-02,0.49462
975.40997,108.70084,-1.61259,68.48769,50,0.00E+00,20,-6.02E-02,0.49461
975.46198,108.70583,-1.61246,68.48739,50,0.00E+00,20,-5.99E-02,0.49459
975.50702,108.71083,-1.61232,68.48709,50,0.00E+00,20,-5.97E-02,0.49457
975.55402,108.71584,-1.61214,68.4868,50,0.00E+00,20,-5.94E-02,0.49456
975.60303,108.72083,-1.6122,68.4865,50,0.00E+00,20,-5.92E-02,0.49454
975.65698,108.72583,-1.6123,68.4862,50,0.00E+00,20,-5.90E-02,0.49452
975.70398,108.73083,-1.61222,68.48591,50,0.00E+00,20,-5.88E-02,0.49451
975.75403,108.73583,-1.61213,68.48562,50,0.00E+00,20,-5.85E-02,0.49449
975.80902,108.74084,-1.612,68.48532,50,0.00E+00,20,-5.83E-02,0.49447
975.85999,108.74583,-1.61211,68.48503,50,0.00E+00,20,-5.80E-02,0.49445
975.91498,108.75083,-1.61203,68.48474,50,0.00E+00,20,-5.77E-02,0.49443
975.95398,108.75584,-1.61203,68.48446,50,0.00E+00,20,-5.75E-02,0.49442
976.00299,108.76083,-1.61199,68.48417,50,0.00E+00,20,-5.74E-02,0.4944
976.06403,108.76583,-1.61201,68.48388,50,0.00E+00,20,-5.74E-02,0.49438
976.112,108.77084,-1.61192,68.4836,50,0.00E+00,20,-5.74E-02,0.49436
976.16101,108.77583,-1.61184,68.48331,50,0.00E+00,20,-5.75E-02,0.49435
976.21399,108.78083,-1.61143,68.48302,50,0.00E+00,20,-5.74E-02,0.49433
976.26099,108.78584,-1.61124,68.48273,50,0.00E+00,20,-5.73E-02,0.49431
976.30902,108.79083,-1.61092,68.48245,50,0.00E+00,20,-5.70E-02,0.4943
976.35101,108.79583,-1.61069,68.48216,50,0.00E+00,20,-5.67E-02,0.49428
976.40698,108.80083,-1.61009,68.48188,50,0.00E+00,20,-5.64E-02,0.49426
976.45398,108.80583,-1.60977,68.4816,50,0.00E+00,20,-5.60E-02,0.49425
976.51099,108.81084,-1.60974,68.48132,50,0.00E+00,20,-5.57E-02,0.49423
976.56097,108.81583,-1.60965,68.48104,50,0.00E+00,20,-5.55E-02,0.49421
976.61603,108.82083,-1.60953,68.48076,50,0.00E+00,20,-5.53E-02,0.49419
976.66901,108.82584,-1.60949,68.48049,50,0.00E+00,20,-5.52E-02,0.49417
976.70697,108.83083,-1.6093,68.48021,50,0.00E+00,20,-5.51E-02,0.49416
976.76501,108.83583,-1.60922,68.47994,50,0.00E+00,20,-5.51E-02,0.49414
976.81598,108.84084,-1.60914,68.47966,50,0.00E+00,20,-5.50E-02,0.49412
976.85797,108.84583,-1.609,68.47939,50,0.00E+00,20,-5.49E-02,0.49411
976.914,108.85083,-1.60887,68.47911,50,0.00E+00,20,-5.48E-02,0.49409
976.96198,108.85583,-1.60869,68.47884,50,0.00E+00,20,-5.46E-02,0.49407
977.013,108.86083,-1.60865,68.47857,50,0.00E+00,20,-5.45E-02,0.49405
977.05701,108.86584,-1.60819,68.4783,50,0.00E+00,20,-5.43E-02,0.49404
977.10901,108.87083,-1.60815,68.47802,50,0.00E+00,20,-5.42E-02,0.49402
977.16302,108.87583,-1.60793,68.47775,50,0.00E+00,20,-5.41E-02,0.494
977.21698,108.88084,-1.60794,68.47748,50,0.00E+00,20,-5.40E-02,0.49398
977.25897,108.88583,-1.60766,68.47721,50,0.00E+00,20,-5.38E-02,0.49397
977.31,108.89083,-1.60762,68.47694,50,0.00E+00,20,-5.36E-02,0.49395
977.35999,108.89584,-1.6074,68.47668,50,0.00E+00,20,-5.34E-02,0.49393
977.414,108.90083,-1.60718,68.47641,50,0.00E+00,20,-5.32E-02,0.49391
977.45898,108.90583,-1.60671,68.47614,50,0.00E+00,20,-5.30E-02,0.4939
977.513,108.91084,-1.60649,68.47588,50,0.00E+00,20,-5.28E-02,0.49388
977.56598,108.91583,-1.60678,68.47562,50,0.00E+00,20,-5.26E-02,0.49386
977.62097,108.92083,-1.60651,68.47536,50,0.00E+00,20,-5.23E-02,0.49384
977.66199,108.92583,-1.60642,68.47509,50,0.00E+00,20,-5.22E-02,0.49383
977.72101,108.93083,-1.6063,68.47483,50,0.00E+00,20,-5.20E-02,0.49381
977.763,108.93584,-1.60616,68.47458,50,0.00E+00,20,-5.18E-02,0.49379
977.81097,108.94083,-1.60593,68.47432,50,0.00E+00,20,-5.17E-02,0.49378
977.86102,108.94583,-1.60542,68.47406,50,0.00E+00,20,-5.15E-02,0.49376
977.91498,108.95084,-1.60529,68.4738,50,0.00E+00,20,-5.12E-02,0.49374
977.961,108.95583,-1.6052,68.47354,50,0.00E+00,20,-5.09E-02,0.49372
978.01202,108.96083,-1.60493,68.47329,50,0.00E+00,20,-5.06E-02,0.49371
978.05701,108.96584,-1.60488,68.47304,50,0.00E+00,20,-5.03E-02,0.49369
978.10797,108.97083,-1.6048,68.47279,50,0.00E+00,20,-5.02E-02,0.49367
978.15802,108.97583,-1.60472,68.47254,50,0.00E+00,20,-5.02E-02,0.49366
978.21399,108.98083,-1.6045,68.47229,50,0.00E+00,20,-5.03E-02,0.49364
978.26398,108.98583,-1.60408,68.47204,50,0.00E+00,20,-5.06E-02,0.49362
978.31299,108.99084,-1.60399,68.47179,50,0.00E+00,20,-5.08E-02,0.4936
978.35999,108.99583,-1.60395,68.47153,50,0.00E+00,20,-5.11E-02,0.49359
978.40503,109.00083,-1.60358,68.47127,50,0.00E+00,20,-5.12E-02,0.49357
978.45203,109.00584,-1.60354,68.47101,50,0.00E+00,20,-5.11E-02,0.49355
978.49298,109.01083,-1.60349,68.47076,50,0.00E+00,20,-5.08E-02,0.49354
978.55701,109.01583,-1.60351,68.4705,50,0.00E+00,20,-5.06E-02,0.49352
978.60498,109.02084,-1.60329,68.47025,50,0.00E+00,20,-5.03E-02,0.4935
978.65802,109.02583,-1.60358,68.47,50,0.00E+00,20,-5.02E-02,0.49348
978.70599,109.03083,-1.60349,68.46975,50,0.00E+00,20,-5.01E-02,0.49347
978.76703,109.03584,-1.60356,68.4695,50,0.00E+00,20,-5.01E-02,0.49345
978.81702,109.04083,-1.60272,68.46925,50,0.00E+00,20,-5.00E-02,0.49343
978.862,109.04583,-1.60315,68.469,50,0.00E+00,20,-5.00E-02,0.49341
978.91602,109.05083,-1.60331,68.46875,50,0.00E+00,20,-4.99E-02,0.49339
978.95697,109.05583,-1.6033,68.4685,50,0.00E+00,20,-4.98E-02,0.49338
979.013,109.06084,-1.60327,68.46825,50,0.00E+00,20,-4.96E-02,0.49336
